Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
TotalEnergies,TotalEnergiesMadagascar,100064623674302,ENERGY_COMPANY,FR,"Ouvert du Lundi au Vendredi de 8h à 12h et de 13h à 17h
",2014-03-28 06:50:30,10292730,10295278,2024-02-14 07:54:01 GMT,2024-02-14,07:54:01,Photo,186,129,14,4,28,2,6,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/100064623674302/posts/772322701598512,Faites le plein d'amour avec TotalEnergies 😍🫣 Joyeux Saint-Valentin à tous les amoureux 🥰,https://www.facebook.com/photo.php?fbid=772322681598514&set=a.683230960507687&type=3,,,,,,,,1.39
Shell,shellghana,100063634550764,ENERGY_COMPANY,IN,Welcome to the official Facebook page of Shell in Ghana.  Managed in partnership with Vivo Energy Gha,2018-11-14 11:59:41,9602366,9603835,2024-03-12 08:00:18 GMT,2024-03-12,08:00:18,Native Video,315,282,3,6,22,0,1,0,1,0,owned,Yes,103579,103614,0,00:00:02,https://www.facebook.com/100063634550764/posts/909354367862373,Craving a delicious meal to stay energized? Stop by any shell station and grab a quick burger🍔. Find a nearby station here 👉🏾 http://spr.ly/6180n4Kd8:=:https://www.shell.com.gh/motorists/shell-station-locator.html #takeabreak #restaurant #shellghana,https://www.facebook.com/shellghana/videos/799535002022530/,,,,,,,,1.39
TotalEnergies,TotalEnergiesMadagascar,100064623674302,ENERGY_COMPANY,FR,"Ouvert du Lundi au Vendredi de 8h à 12h et de 13h à 17h
",2014-03-28 06:50:30,10292188,10294767,2024-02-16 11:00:48 GMT,2024-02-16,11:00:48,Native Video,43,34,0,1,5,3,0,0,0,0,owned,Yes,213,225,0,00:00:54,https://www.facebook.com/100064623674302/posts/773699008127548,"Nos 3 news qu’il ne fallait pas manquer. ⚡ On se parle de #MobiliteElectrique, du plus grand parc éolien opéré par TotalEnergies et de la mise en service d’une centrale solaire géante au Texas. 🌵 #OnRecap’",https://www.facebook.com/TotalEnergiesMadagascar/videos/7112779145444700/,,,,,,,,1.39
TotalEnergies,TotalEnergiesCongo,100066592993249,ENERGY_COMPANY,FR,TotalEnergies est une compagnie multi-énergies mondiale de production et de fourniture d’énergies : p,2014-07-24 11:02:05,10347211,10348780,2024-04-29 15:43:55 BST,2024-04-29,15:43:55,Photo,61,56,2,2,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100066592993249/posts/769700821926344,"🚀 L'avenir de l’innovation congolaise est entre de bonnes mains ! 13 startups ambitieuses, basées sur des idées créatives et des solutions innovantes, présentent aujourd’hui leurs projets devant un grand jury pour intégrer TotalEnergies Startup Center. Restez connectés pour suivre leur parcours vers la sélection finale ! #ÉnergieDuFutur #Innovation #TotalEnergiesStartupCenter",https://www.facebook.com/photo.php?fbid=769699851926441&set=a.649616933934734&type=3,,,Photos from TotalEnergies's post,,,,,1.39
bp,BPinIndonesia,100064002284196,ENERGY_COMPANY,ID,Reimagining energy for people and our planet #bpNetZero  ,2014-08-15 10:01:14,1070311,1071514,2024-01-26 03:00:00 GMT,2024-01-26,03:00:00,Photo,36,24,2,3,7,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064002284196/posts/885537486922986,"Bangga bermitra dengan pemerintah Indonesia, kami persembahkan proyek Tangguh LNG yang telah rampung dengan diresmikannya Tangguh Train 3 pada tahun 2023. Dengan kapasitas 11,4 juta ton per tahun, Tangguh LNG Train 3 nantinya akan menyumbang sekitar 35% dari produksi gas nasional saat mencapai kapasitas penuh. Ini merupakan kontribusi kami untuk memajukan sektor energi di Indonesia.",https://www.facebook.com/photo.php?fbid=885537140256354&set=a.799486512194751&type=3,,"Tangguh UNG Train 3 bp Juli 2023 Rampung November 2023 Diresmikan Meningkatkan produksi LNG Tangguh menjadi 11,4 juta ton per tahun Menyumbang sekitar 35% dari dariproduksigasnasional produksi gas nasional® *Ketika Ta ngguh Train P*RathaTarghiana 3 m me capй kapasites benuh.",,,,,,1.38
TotalEnergies,TotalEnergiesMauritius,100072498825841,ENERGY_COMPANY,MU,"TotalEnergies est une compagnie multi-énergies mondiale  de production et de fourniture d’énergies : pétrole et  biocarburants, gaz naturel et gaz verts, renouvelables et  électricité.",2017-03-23 05:59:31,10268632,10269970,2024-01-30 13:26:07 GMT,2024-01-30,13:26:07,Photo,365,342,15,5,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100072498825841/posts/400867872339837,"Rejoignez-nous ce mercredi 31 janvier et bénéficiez d'une réduction exceptionnelle de 15% sur l'ensemble de nos lubrifiants, exclusivement à la station-service TotalEnergies Belle vue, Rainbow et Flic-en-Flac. Nos experts en lubrifiants sont là pour vous offrir des conseils techniques adaptés à tous types de véhicules. Et comme une bonne nouvelle n'arrive jamais seule, recevez en prime un cadeau surprise ! Ne manquez pas cette opportunité ! Offre valable jusqu'à épuisement des stocks. #TotalEnergies #maurice #promotionslubrifiant",https://www.facebook.com/photo.php?fbid=400867122339912&set=a.330505999376025&type=3,,,,,,,,1.38
Oman Shell,shelljourneyoman,100064330193816,ENERGY_COMPANY,IN,"Let's make every trip a #Journey2Remember
No matter where you go, Shell helps to make your journeys memorable.

",2016-10-15 09:19:50,9593049,9593715,2024-03-04 16:01:22 GMT,2024-03-04,16:01:22,Native Video,29,13,0,6,9,0,0,0,0,1,owned,Yes,191,401,0,00:01:15,https://www.facebook.com/100064330193816/posts/827308806090118,مشاركة قصص نجاح مشغلين محطات خدمة شل ودور #شل_عُمان في دعمهم وتسهيل نجاح أعمالهم.✨ #أثر_شل,https://www.facebook.com/shelljourneyoman/videos/238556099346497/,,,,,,,,1.38
TotalEnergies,TotalEnergiesFiji,100064430150470,ENERGY_COMPANY,FR,"TotalEnergies is a broad energy company that produces and markets energies on a global scale: oil and biofuels, natural gas and green gases, renewables and electricity.",2015-07-12 21:38:45,10284458,10286731,2024-03-16 23:31:55 GMT,2024-03-16,23:31:55,Native Video,29,25,0,0,4,0,0,0,0,0,owned,Yes,361,361,0,00:01:54,https://www.facebook.com/100064430150470/posts/798209949003336,"TotalEnergies Lubricants has innovated by creating a new 20 litre packaging with an eco-efficient and modern design. These red cans, 7% lighter than their predecessors, now contain 50% post-consumer recycled polyethylene (PCR). In addition, for the first time in the European lubricant industry, a new cap, composed of 50% recycled materials and 25% lighter than traditional caps, is launched. As of today, the launch of the project in France and Belgium will help us to reduce CO2 emissions by nearly 14.6%, with a total saving of 280 tonnes of CO2eq per year. Not only will this initiative reduce the environmental impact of TotalEnergies Lubricants, but it will also set a new standard for sustainability in the lubricant packaging industry by significantly contributing to the advancement of closed-loop material cycles.",https://www.facebook.com/TotalEnergiesFiji/videos/385603137581258/,,,,,,,,1.38
TotalEnergies,TotalEnergiesSouthAfrica,100064874160082,ENERGY_COMPANY,ZA,"TotalEnergies is a broad energy company that produces and markets energies on a global scale: oil and biofuels, natural gas and green gases, renewables and electricity.",2011-02-16 07:26:00,10294756,10298525,2024-02-13 11:19:36 GMT,2024-02-13,11:19:36,Photo,127,90,10,9,17,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100064874160082/posts/837397775099354,"Cheers to Leap Science and Math Schools' 2023 matriculants! 🎉 TotalEnergies in partnership with Leap Science and Math Schools is proud to have had an impact in empowering youth by providing access to energy and supporting their educational journey. Matriculants, take a leap to your success",https://www.facebook.com/photo.php?fbid=837397758432689&set=a.743395387832927&type=3,,,,,,,,1.38
Shell,ShellCeskaRepublika,100063958273414,ENERGY_COMPANY,IN,Energy Company,2018-09-05 09:11:03,9618867,9620266,2024-05-18 07:00:10 BST,2024-05-18,07:00:10,Photo,207,181,5,8,5,2,3,0,0,3,,-,0,0,0,N/A,https://www.facebook.com/100063958273414/posts/898585458950055,"Chcete se přijít podívat na automobilovou slavnost Legendy a zažít s námi jedinečnou atmosféru, kde se snoubí historie s moderní technologií a elegance s výkonem? 🚗💨 Připojte se k nám a budete mít nezapomenutelný zážitek na celý rok! Vstupenky můžete získat také prostřednictvím našeho věrnostního programu. Jeden lístek získáte výměnou za 3 990 bodů Shell ClubSmart. 🌟 👇👇👇 https://www.clubsmart.shell.cz/catalog",https://www.facebook.com/photo.php?fbid=898585048950096&set=a.749347580540511&type=3,,LEGENDY. MOTORISTICKG ИOa MOTORISTICKÁSLAVNOST SLAVNOST MOTORISTICK +- NEL Vstupenky dostupné také za 3 990 bodủ Shell ClubSmart - 1.-2. 1.-2..ervna2024 2. června 2024 Výstavište Praha-Holešovice,,,,,,1.38
Shell,ShellCeskaRepublika,100063958273414,ENERGY_COMPANY,IN,Energy Company,2018-09-05 09:11:03,9627078,9628462,2024-04-28 14:19:30 BST,2024-04-28,14:19:30,Photo,207,182,9,2,13,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063958273414/posts/884804710328130,Přesně před týdnem jsme se s mnohými z vás setkali na nadupané formulové show EisKing TOUR.🏎️ Števo Eisele a Pepa Král přivezli do Hradce Králové pořádnou dávku emocí k Velké Ceně Číny. 🏁 Kdo z vás se zastavil na naší Shell autodráze a odvezl si domů autíčko na ovládání? 🚗🎮 Photo credit: Lukáš Wagneter,https://www.facebook.com/photo.php?fbid=884803156994952&set=a.749347580540511&type=3,,LING,Photos from Shell's post,,,,,1.38
bp,BPMexico,100068885529046,ENERGY_COMPANY,GB,BP in Mexico,2016-12-08 08:10:40,1073894,1078539,2024-01-06 17:00:00 GMT,2024-01-06,17:00:00,Photo,"2,556",2112,66,193,163,2,2,2,0,16,,-,0,0,0,N/A,https://www.facebook.com/100068885529046/posts/670057971967048,¡Festeja como rey y recuerda a tu niño interior! 👑👑👑 #DíaDeReyes #BrillaCadaDía,https://www.facebook.com/photo.php?fbid=670054431967402&set=a.614903820815797&type=3,,,,,,,,1.38
Shell,ShellPolska,100064435670026,ENERGY_COMPANY,IN,Jesteśmy globalną grupą firm energetycznych i petrochemicznych.,2018-08-07 13:12:12,9613275,9614963,2024-02-08 09:00:00 GMT,2024-02-08,09:00:00,Native Video,62,37,6,11,8,0,0,0,0,0,owned,Yes,30670,30921,0,00:00:12,https://www.facebook.com/100064435670026/posts/795369122620936,Rozsmakuj się w pączkach #premium z adwokatem lub różą i skorzystaj z okazji! 🍩 Za zakup 5 sztuk zapłacisz jedynie 25 zł i to nie tylko w #TłustyCzwartek 💛 Promocja obowiązuje aż do końca lutego! #ShellCafé #Shell #cieszsiędrogą,https://www.facebook.com/ShellPolska/videos/700344545613420/,,,Tłusty Czwartek,,,,,1.38
Shell,ShellCotedIvoire,100064087023535,ENERGY_COMPANY,IN,Bienvenue sur la page officielle de Shell en Côte d’Ivoire. Gérée en partenariat avec Vivo Energy Côte d’Ivoire.,2018-11-14 16:26:17,9599789,9601407,2024-01-19 17:00:14 GMT,2024-01-19,17:00:14,Native Video,95,87,2,1,4,0,0,0,0,1,owned,Yes,41947,41967,0,00:00:04,https://www.facebook.com/100064087023535/posts/788067463339481,Le bon plan du weekend ? Profitez d’une soirée pizza entre amis(es) à des prix abordables 😃. Donnez-leur RDV chez Debonairs Pizza http://spr.ly/6180rPmgG:=:https://www.shell.ci/automobilistes/dans-nos-stations/dans-nos-boutiques/offres-de-repas.html,https://www.facebook.com/ShellCotedIvoire/videos/908504520644262/,,,,,,,,1.38
bp,BPSenegal,100063655255891,ENERGY_COMPANY,GB,"Sur la frontière maritime entre la Mauritanie et le Sénégal, BP et ses partenaires développent un gis",2019-06-11 08:26:32,1073213,1073480,2024-02-15 12:01:45 GMT,2024-02-15,12:01:45,Native Video,33,27,1,3,2,0,0,0,0,0,owned,Yes,327,411,0,00:00:34,https://www.facebook.com/100063655255891/posts/896813679117132,"L’unité flottante de gaz naturel liquéfié (FLNG), composante essentielle du projet de Gaz naturel liquéfié (GNL) Grand Tortue Ahmeyim (GTA), est arrivée à destination à la frontière maritime entre la Mauritanie et le Sénégal.",https://www.facebook.com/BPSenegal/videos/384761080910547/,,,FLNG Arrival timelapse video.mp4,,,,,1.38
TotalEnergies,TotalEnergiesBrasil,100064616299255,ENERGY_COMPANY,BR,"
A TotalEnergies é uma empresa de energia ampla que produz e comercializa energia em escala global: óleo e biocombustíveis, gás natural, renováveis e eletrecidade. 
",2013-08-02 14:03:20,10310194,10306717,2024-03-26 11:15:01 GMT,2024-03-26,11:15:01,Photo,33,27,1,5,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064616299255/posts/811591161004753,"Abasteça o seu veículo em uma Estação de Serviços TotalEnergies e perceba que não é só uma parada, é uma experiência! Encontre a unidade mais próxima de você em nosso site. Link na bio. #totalenergies #rede #estacaodeservicos #parada #abastecimento #combustivel #veiculo",https://www.facebook.com/photo.php?fbid=811591064338096&set=a.697636212400249&type=3,,TotalEnergies ergies 税6 2000 nour bonjour 開 MUL ኢብር VINHOS ทอม P- Abasteça com TotalEnergies e conheça a qualidade superior de nosso combustível.,,,,,,1.38
TotalEnergies,TotalEnergiesGhana,100064771985985,GAS_STATION,FR,TotalEnergies is a broad energy company that produces and markets energies on a global scale.,2014-06-10 14:37:53,10313026,10314723,2024-02-02 17:30:01 GMT,2024-02-02,17:30:01,Photo,77,68,2,5,0,0,0,2,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064771985985/posts/807851081383951,Our New Fuel Prices Effective February 2 2024.⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣⁣ #Excellium #TotalEnergies,https://www.facebook.com/photo.php?fbid=807851054717287&set=a.724042226431504&type=3,,,,,,,,1.38
TotalEnergies,TotalEnergiesReunion,100070453272969,ENERGY_COMPANY,RE,"TotalEnergies Marketing Réunion est une filiale du Groupe TotalEnergies, l'un des leaders mondiaux de l'énergie. Découvrez sur cette page, toutes nos offres, services, informations.",2015-08-06 05:38:50,10313026,10313854,2024-02-05 14:00:00 GMT,2024-02-05,14:00:00,Photo,110,80,18,11,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100070453272969/posts/434393832252389,📢 Votre station-service TotalEnergies au Tampon 3 Mares change de gérance. Retrouvez tous vos produits préférés ainsi qu’un service de qualité ! Du lundi au samedi 👉 5h - 20h30 Le dimanche 👉 6h - 19h30,https://www.facebook.com/photo.php?fbid=434392835585822&set=a.357896163235490&type=3,,,,,,,,1.38
TotalEnergies,TotalEnergiesLebanon,100064279826177,ENERGY_COMPANY,LB,TotalEnergies is a broad energy company that produces and markets energies on a global scale.,2013-05-17 12:06:26,10288708,10290305,2024-03-21 14:37:39 GMT,2024-03-21,14:37:39,Photo,81,69,1,2,9,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064279826177/posts/799834042169249,🎉👩 Here's a recap of our Mother’s Day celebrations at our service stations. A small gesture for all the incredible moms out there! Wishing every mom a journey as beautiful as the roses we share. 💐 💖 🎉👩 هيدي لمحة عن احتفالات عيد الأم بمحطاتنا. منتمنى لكل أم نهار جميل متل الورود يلي وزعناها. 💐💖 #TotalEnergies #MothersDay,https://www.facebook.com/photo.php?fbid=799830018836318&set=a.691928072959847&type=3,,,Photos from TotalEnergies's post,,,,,1.37
TotalEnergies,TotalEnergiesCambodge,100064761486923,ENERGY_COMPANY,KH,TotalEnergies គឺជាក្រុមហ៊ុនថាមពលចម្រុះដែលផលិតនិងចែកចាយថាមពលទូទាំងពិភពលោក។,2014-06-16 09:31:37,10278762,10289713,2024-04-02 06:03:07 BST,2024-04-02,06:03:07,Photo,140,103,13,17,7,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064761486923/posts/844693014366074,"[English Beolow] 🤩 ប្រូម៉ូសិនពិសេសពី QUARTZ បានមកដល់ហើយ! 🥳 ដើម្បីអបអរសាទរ ពិធីបុណ្យចូលឆ្នាំប្រពៃណីជាតិខ្មែរខាងមុខនេះ រាល់ពេលដែលអ្នកប្ដូរប្រេងម៉ាស៊ីនរថយន្តរបស់អ្នកនៅ QUARTZ auto service អ្នកនឹងទទួលបាននូវការលាងរថយន្តរហ័សដោយឥតគិតថ្លៃចំនួន ១ ដងភ្លាមៗ នៅស្ថានីយលាងរថយន្ត wash នៅតូតាល់អេនើជី។ 🥰 ការផ្តល់ជូនដ៏ពិសេសនេះ ចាប់ផ្តើមពីថ្ងៃទីនេះ រហូតដល់ ថ្ងៃទី៣០ ខែមេសា ឆ្នាំ២០២៤ ដែលមានសម្រាប់តែ៖ 📌 ស្ថានីយតូតាល់អេនើជី អាងទឹក៖ https://maps.app.goo.gl/n3aM28nmnq8kwiGZ6:=:https://www.google.com/maps/place/HW45%2BVJG+TotalEnergies+Chateau+D'Eau+-+Ang+Teuk,+Phnom+Penh/data=!4m2!3m1!1s0x310951f1a2db4831:0x11b017d4726958a2?entry=gps&lucs=karto&g_ep=CAESCTExLjYwLjcwMxgAIIgnKgVrYXJ0b0ICS0g%3D 📌 ស្ថានីយតូតាល់អេនើជី អង់ស្នួល៖ https://maps.app.goo.gl/LBphQts4527S9rG37:=:https://www.google.com/maps/place/TotalEnergies+Ang+Snoul/@11.5032419,104.6933591,17z/data=!3m1!4b1!4m6!3m5!1s0x31094763488cbdb9:0xa7960fc6f032c9f3!8m2!3d11.5032419!4d104.6933591!16s%2Fg%2F11sj86k4jc?entry=tts 📌 ស្ថានីយតូតាល់អេនើជី ផ្លូវ​៥៩៨៖ https://maps.app.goo.gl/JSnZRE6XhFRyk3RT6:=:https://www.google.com/maps/place/TotalEnergies+598+station/@11.6279259,104.8866035,17z/data=!3m1!4b1!4m6!3m5!1s0x310953dfc212aba7:0x371754e8e0a02dba!8m2!3d11.6279259!4d104.8866035!16s%2Fg%2F11r3fds7__?entry=tts 📌 ស្ថានីយតូតាល់អេនើជី ពោធិ៍ចិនតុង៖ https://maps.app.goo.gl/EymMboXc4mEZj5tZ8:=:https://www.google.com/maps/place/TotalEnergies+Pochentong/@11.5631116,104.8645558,20z/data=!4m7!3m6!1s0x310951466fab6141:0xb4228f954f4c8889!8m2!3d11.5632056!4d104.8650654!15sChh0b3RhbGVuZXJnaWVzIHBvY2hlbnRvbmciA4gBAZIBGGFsdGVybmF0aXZlX2Z1ZWxfc3RhdGlvbuABAA!16s%2Fg%2F11vsnk9mfd?entry=tts រួសរាន់ឡើង! ថែទាំរថយន្តរបស់អ្នកជាមួយនឹងប្រេងម៉ាស៊ីនដែលមានគុណភាពខ្ពស់ ហើយទទួលការលាងសម្អាតរថយន្តបានយ៉ាងស្អាតល្អដោយឥតគិតថ្លៃឥឡូវ​នេះ! 😍 🤩 Special promotion from QUARTZ is coming! 🥳 To celebrate an upcoming Khmer New Year, whenever you go to change the lubricant for your car at Quartz Auto service, you will get a car free quick was service at wash at TotalEnergies station .🥰 This offering is available from today until 30th April 2024, only at: 📌 TotalEnergies Chateau D’Eau: https://maps.app.goo.gl/n3aM28nmnq8kwiGZ6:=:https://www.google.com/maps/place/HW45%2BVJG+TotalEnergies+Chateau+D'Eau+-+Ang+Teuk,+Phnom+Penh/data=!4m2!3m1!1s0x310951f1a2db4831:0x11b017d4726958a2?entry=gps&lucs=karto&g_ep=CAESCTExLjYwLjcwMxgAIIgnKgVrYXJ0b0ICS0g%3D 📌 TotalEnergies Ang Snoul: https://maps.app.goo.gl/LBphQts4527S9rG37:=:https://www.google.com/maps/place/TotalEnergies+Ang+Snoul/@11.5032419,104.6933591,17z/data=!3m1!4b1!4m6!3m5!1s0x31094763488cbdb9:0xa7960fc6f032c9f3!8m2!3d11.5032419!4d104.6933591!16s%2Fg%2F11sj86k4jc?entry=tts 📌 TotalEnergies Road 598: https://maps.app.goo.gl/JSnZRE6XhFRyk3RT6:=:https://www.google.com/maps/place/TotalEnergies+598+station/@11.6279259,104.8866035,17z/data=!3m1!4b1!4m6!3m5!1s0x310953dfc212aba7:0x371754e8e0a02dba!8m2!3d11.6279259!4d104.8866035!16s%2Fg%2F11r3fds7__?entry=tts 📌 TotalEnergies Porchentong: https://maps.app.goo.gl/EymMboXc4mEZj5tZ8:=:https://www.google.com/maps/place/TotalEnergies+Pochentong/@11.5631116,104.8645558,20z/data=!4m7!3m6!1s0x310951466fab6141:0xb4228f954f4c8889!8m2!3d11.5632056!4d104.8650654!15sChh0b3RhbGVuZXJnaWVzIHBvY2hlbnRvbmciA4gBAZIBGGFsdGVybmF0aXZlX2Z1ZWxfc3RhdGlvbuABAA!16s%2Fg%2F11vsnk9mfd?entry=tts Hurry up ! Take care of your car with a high-quality lubricants and gets a​ free car wash service for your car right now! 😍 📌 Telegram Channel: https://t.me/TotalEnergies_Chatbot ☎️ 1800-20-3333 Monday to Friday from 8am - 6pm (free). 📧 customer.kh@totalenergies.com 🌐 kh.totalenergies.com ⬇️ Service - TotalEnergies app #TotalEnergies",https://www.facebook.com/photo.php?fbid=844692974366078&set=a.721446710024039&type=3,,,,,,,,1.37
Shell,ShellMagyarorszag,100066797771193,ENERGY_COMPANY,HU,Üdvözöljük a Shell Hungary zRt hivatalos Facebook oldalán,2018-07-10 14:33:00,9604865,9606085,2024-04-23 12:22:34 BST,2024-04-23,12:22:34,Native Video,107,78,1,24,1,0,1,1,0,1,owned,Yes,210917,211715,0,00:01:39,https://www.facebook.com/100066797771193/posts/774620501441202,"Minden autó megérdemli a törődést. 😉 Bálint, az ikonikus veterán gépekkel foglalkozó Gehilio's Garage frontembere pedig egyetért velünk. Ezért jár a Shellhez! Várjuk Önt is töltőállomásainkon! 😊",https://www.facebook.com/ShellMagyarorszag/videos/1576407363156090/,,,Tisztaság kívül-belül?,,,,,1.37
Shell Botswana,ShellBotswana,100063934366221,ENERGY_COMPANY,IN,"Welcome to the official Facebook page of Shell in Botswana, managed in partnership with Vivo Energy B",2018-11-14 12:11:47,9589461,9594808,2024-01-04 13:29:04 GMT,2024-01-04,13:29:04,Photo,192,118,33,8,32,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063934366221/posts/788456583295480,Your pit stop at Shell could change your life! 🥳 Stand a chance to WIN salary ya P5000 for ngwaga le Shell. There is more! Each week we will be giving away smartphones to lucky customers! Fuel up with P200 or more at any Shell station countrywide. There is more info here http://spr.ly/6183Riwkv:=:https://www.shell.co.bw/motorists/special-offers-and-promotions.html T's and C's apply #WinASalary #ReTlaTobetsaEnter,https://www.facebook.com/photo.php?fbid=788456566628815&set=a.735365775271228&type=3,,,,,,,,1.37
bp,bp.polska,100064659673818,ENERGY_COMPANY,PL,"Witamy na profilu bp w Polsce! Dołącz do naszych fanów aby być na bieżąco z nowościami i ofertami firmy, która istnieje już od 1909 roku.",2018-09-17 13:48:14,1068541,1069360,2024-02-06 10:00:00 GMT,2024-02-06,10:00:00,Native Video,48,33,2,7,6,0,0,0,0,0,owned,Yes,61231,61323,0,00:00:08,https://www.facebook.com/100064659673818/posts/780221130809869,"Z dobrym audiobookiem, podcastem lub superprodukcją – oraz z pyszną kawą z Wild Bean Cafe – każda droga upływa szybciej i przyjemniej. 🚗 🔈☕ A jeśli chcecie słuchać w podróży tego, co jest na topie, to już 13 lutego na Gali Bestsellerów Empiku 2023 poznamy najlepsze tytuły w kategorii Audio, której jesteśmy sponsorem!🏅🎧 Gorąco polecamy! 👍 Zobacz nominowanych: https://www.empik.com/bestselleryempiku",https://www.facebook.com/bp.polska/videos/1023779272053177/,,,Gala Bestsellerów Empiku 2023,,,,,1.37
TotalEnergies,TotalEnergiesHungary,100064689102530,ENERGY_COMPANY,FR,"A TotalEnergies egy olyan energetikai vállalat, amely globális szinten termel és értékesít energiákat: kőolajat és bioüzemanyagokat, földgázt és zöldgázokat, megújuló energiaforrásokat és villamos energiát.",2012-06-25 15:15:15,10319519,10319583,2024-04-28 07:00:08 BST,2024-04-28,07:00:08,Photo,518,229,216,4,3,6,59,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100064689102530/posts/838065555026407,"🚗 Megkérdeztük, hogy az elsőkerék- vagy a hátsókerék-hajtás a jobb. Több mint 1500-an válaszoltak, és értékelték a két lehetőséget. A hozzászólásokban a négykerék-hajtásról is elismerően nyilatkoztak. De végül az elsőkerék-hajtás nyert. 😉",https://www.facebook.com/photo.php?fbid=838065555026407&set=a.713493560816941&type=3,,A többség az elsőkerék-meghajtást részesíti előnyben.,Timeline photos,,,,,1.37
TotalEnergies,TotalEnergiesDominicana,100064573784500,,,,,10272027,N/A,2024-04-04 20:23:23 BST,2024-04-04,20:23:23,Photo,26,21,0,4,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/TotalEnergiesDominicana/posts/802959905199795,Una experiencia excepcional en cada visita.🤩 #TotalEnergiesDO,https://www.facebook.com/photo.php?fbid=802959465199839&set=a.687989200030200&type=3,,TotalEnergies BAYAHIBE excellium REGULAR bonjour,,,,,,1.37
Shell,ShellCanada,100093741960762,ENERGY_COMPANY,IN,Empowering Your Everyday 🚗😎🛣️ Dynamisez votre quotidien,2023-06-08 10:21:55,9602039,9600505,2024-03-23 16:00:00 GMT,2024-03-23,16:00:00,Photo,26,11,13,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100093741960762/posts/289171920884205,"Tank is full, snacks are packed, and we’ve got the 2024 The JUNO Awards playlist on - Halifax here we come! Tell us, who’s your favourite Canadian artist? 👇 — On a fait le plein de carburant et de collations et la liste de lecture des @thejunoawards 2024 est prête à jouer – On arrive Halifax! Dites-nous qui est votre artiste canadien préféré. 👇",https://www.facebook.com/photo.php?fbid=289171877550876&set=a.118907521243980&type=3,,,,,,,,1.37
TotalEnergies,TotalEnergiesItaly,100064337095669,ENERGY_COMPANY,IT,"TotalEnergies è un' azienda multi-energetica mondiale che si occupa di produzione e fornitura di energia su scala globale: petrolio e biocarburanti, gas naturale e gas green, energie rinnovabili ed energia elettrica.

",2015-09-10 10:02:00,10273458,10273758,2024-01-17 11:00:36 GMT,2024-01-17,11:00:36,Native Video,26,21,0,5,0,0,0,0,0,0,owned,Yes,3059,3115,0,00:00:29,https://www.facebook.com/100064337095669/posts/777534507734445,"I lubrificanti #Quartz sono ora consigliati in esclusiva nelle reti di assistenza e manutenzione Peugeot! 🚙🔧 I riparatori autorizzati hanno accesso agli oli motore high-tech Quartz, specificamente progettati per i motori di questi marchi. Una garanzia di prestazioni, affidabilità e risparmio di carburante 💫",https://www.facebook.com/TotalEnergiesItaly/videos/1150797059661543/,,,Peugeot e TotalEnergies: una squadra vincente,,,,,1.37
TotalEnergies,TotalEnergiesRomania,100077066672959,ENERGY_COMPANY,FR,"TotalEnergies este o companie energetică ce produce și comercializează produse energetice la nivel global: lubrifianți și biocombustibili, gaze naturale și ecologice, energii regenerabile și electricitate. ",2016-01-28 12:37:21,10299215,10299826,2024-05-26 13:37:14 BST,2024-05-26,13:37:14,Photo,26,26,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100077066672959/posts/454900340422185,#TotalEnergies #Agriplanta #bestagrifair,https://www.facebook.com/photo.php?fbid=454898507089035&set=a.317482467497307&type=3,,,Photos from TotalEnergies's post,,,,,1.37
